Unnamed: 0,date,sender,transaction_amount,balance,transaction_type,adjusted_balance
22805,13-08-2021,Eve,374.84,0,withdrawal,-374.84
22804,13-08-2021,David,729.07,0,withdrawal,-729.07
22803,13-08-2021,Alice,147.21,0,deposit,147.21
22802,13-08-2021,Bob,435.02,0,deposit,435.02
22801,13-08-2021,Eve,95.95,0,withdrawal,-95.95
22807,14-08-2021,Bob,327.41,0,deposit,327.41
22808,14-08-2021,Charlie,493.29,0,deposit,493.29
22809,14-08-2021,Eve,102.84,0,deposit,102.84
22811,14-08-2021,David,303.24,0,withdrawal,-303.24
22810,14-08-2021,Charlie,50.7,0,withdrawal,-50.7
22814,14-08-2021,Charlie,89.18,0,deposit,89.18
22812,14-08-2021,David,176.47,0,deposit,176.47
22816,14-08-2021,Bob,360.57,0,deposit,360.57
22817,14-08-2021,Charlie,202.23,0,deposit,202.23
22818,14-08-2021,Charlie,50.03,0,withdrawal,-50.03
22813,14-08-2021,Alice,28.6,0,deposit,28.6
22815,14-08-2021,Charlie,426.96,0,deposit,426.96
22821,15-08-2021,Alice,113.78,0,deposit,113.78
22820,15-08-2021,David,185.63,0,withdrawal,-185.63
22822,15-08-2021,Bob,419.17,0,withdrawal,-419.17
22819,15-08-2021,David,88.01,0,deposit,88.01
22827,16-08-2021,Eve,89.02,0,deposit,89.02
22828,16-08-2021,Alice,110.38,0,withdrawal,-110.38
22829,16-08-2021,Bob,38.06,0,withdrawal,-38.06
22826,16-08-2021,Charlie,85.92,0,deposit,85.92
22824,16-08-2021,Eve,38.67,0,withdrawal,-38.67
22823,16-08-2021,Charlie,221.46,0,deposit,221.46
22825,16-08-2021,David,244.41,0,deposit,244.41
22841,17-08-2021,Bob,21.69,0,deposit,21.69
22835,17-08-2021,Bob,125.47,0,deposit,125.47
22830,17-08-2021,Alice,299.24,0,deposit,299.24
22831,17-08-2021,Bob,663.05,0,withdrawal,-663.05
22832,17-08-2021,David,268.11,0,deposit,268.11
22833,17-08-2021,Charlie,91.75,0,withdrawal,-91.75
22834,17-08-2021,Charlie,18.85,0,deposit,18.85
22838,17-08-2021,David,125.45,0,withdrawal,-125.45
22837,17-08-2021,Charlie,20.21,0,deposit,20.21
22839,17-08-2021,Alice,91.44,0,deposit,91.44
22840,17-08-2021,Charlie,2.14,0,deposit,2.14
22836,17-08-2021,David,230.46,0,withdrawal,-230.46
22848,18-08-2021,Bob,66.73,0,deposit,66.73
22847,18-08-2021,David,14.32,0,withdrawal,-14.32
22849,18-08-2021,Eve,71.74,0,withdrawal,-71.74
22842,18-08-2021,Alice,86.83,0,deposit,86.83
22850,18-08-2021,Alice,63.66,0,withdrawal,-63.66
22851,18-08-2021,Alice,65.24,0,withdrawal,-65.24
22843,18-08-2021,Bob,67.26,0,deposit,67.26
22844,18-08-2021,Alice,1.48,0,withdrawal,-1.48
22846,18-08-2021,Alice,49.81,0,deposit,49.81
22845,18-08-2021,Eve,22.84,0,deposit,22.84
22861,19-08-2021,Alice,173.23,0,deposit,173.23
22858,19-08-2021,Alice,462.49,0,withdrawal,-462.49
22854,19-08-2021,Charlie,6.26,0,withdrawal,-6.26
22856,19-08-2021,Alice,137.66,0,withdrawal,-137.66
22853,19-08-2021,Bob,32.52,0,deposit,32.52
22860,19-08-2021,Eve,192.59,0,withdrawal,-192.59
22852,19-08-2021,Bob,8.72,0,withdrawal,-8.72
22859,19-08-2021,Eve,1052.66,0,withdrawal,-1052.66
22855,19-08-2021,Charlie,9.12,0,deposit,9.12
22857,19-08-2021,Bob,524.65,0,withdrawal,-524.65
22863,20-08-2021,Bob,43.3,0,deposit,43.3
22864,20-08-2021,Eve,146.46,0,withdrawal,-146.46
22865,20-08-2021,Bob,139.91,0,deposit,139.91
22866,20-08-2021,Charlie,84.37,0,deposit,84.37
22867,20-08-2021,David,219.31,0,deposit,219.31
22862,20-08-2021,Alice,16,0,withdrawal,-16
22869,21-08-2021,Eve,784.46,0,withdrawal,-784.46
22871,21-08-2021,Alice,49.75,0,deposit,49.75
22870,21-08-2021,Eve,99.49,0,withdrawal,-99.49
22868,21-08-2021,Bob,235.63,0,deposit,235.63
22873,22-08-2021,Alice,106.9,0,withdrawal,-106.9
22874,22-08-2021,Bob,94.21,0,deposit,94.21
22875,22-08-2021,Bob,7.88,0,deposit,7.88
22876,22-08-2021,Alice,214.05,0,deposit,214.05
22877,22-08-2021,David,50.37,0,deposit,50.37
22872,22-08-2021,Charlie,332.89,0,withdrawal,-332.89
22879,23-08-2021,David,55.46,0,deposit,55.46
22881,23-08-2021,Alice,354.37,0,deposit,354.37
22878,23-08-2021,Bob,87.08,0,withdrawal,-87.08
22880,23-08-2021,Eve,256.88,0,withdrawal,-256.88
22882,23-08-2021,David,22.51,0,deposit,22.51
22884,23-08-2021,Eve,285.56,0,withdrawal,-285.56
22885,23-08-2021,David,230.1,0,withdrawal,-230.1
22883,23-08-2021,Bob,423.71,0,withdrawal,-423.71
22886,23-08-2021,Eve,158.93,0,withdrawal,-158.93
22888,24-08-2021,Charlie,152.9,0,deposit,152.9
22889,24-08-2021,Eve,219.06,0,deposit,219.06
22887,24-08-2021,Alice,372.32,0,withdrawal,-372.32
22894,25-08-2021,Charlie,262.5,0,withdrawal,-262.5
22890,25-08-2021,Bob,24.18,0,withdrawal,-24.18
22892,25-08-2021,David,466.62,0,withdrawal,-466.62
22891,25-08-2021,Charlie,64.15,0,withdrawal,-64.15
22895,25-08-2021,Bob,18.06,0,deposit,18.06
22896,25-08-2021,Bob,387.66,0,withdrawal,-387.66
22898,25-08-2021,Alice,328.06,0,deposit,328.06
22899,25-08-2021,Charlie,467.95,0,withdrawal,-467.95
22897,25-08-2021,David,219.95,0,deposit,219.95
22893,25-08-2021,Charlie,334.93,0,withdrawal,-334.93
22908,26-08-2021,David,139.94,0,deposit,139.94
22907,26-08-2021,Eve,27.77,0,deposit,27.77
22906,26-08-2021,Bob,138.19,0,deposit,138.19
22905,26-08-2021,Bob,99.17,0,withdrawal,-99.17
22902,26-08-2021,Alice,0.45,0,deposit,0.45
22903,26-08-2021,Eve,26.78,0,deposit,26.78
22900,26-08-2021,Charlie,31.74,0,deposit,31.74
22901,26-08-2021,Charlie,27.47,0,withdrawal,-27.47
22904,26-08-2021,David,212.39,0,deposit,212.39
22914,27-08-2021,Eve,19.66,0,deposit,19.66
22916,27-08-2021,Bob,564.31,0,withdrawal,-564.31
22915,27-08-2021,Bob,254.53,0,deposit,254.53
22917,27-08-2021,Bob,67.17,0,deposit,67.17
22912,27-08-2021,Eve,148.1,0,deposit,148.1
22911,27-08-2021,David,659.69,0,withdrawal,-659.69
22909,27-08-2021,Bob,21.18,0,withdrawal,-21.18
22913,27-08-2021,Charlie,281.61,0,withdrawal,-281.61
22910,27-08-2021,Alice,600.21,0,withdrawal,-600.21
22924,28-08-2021,Bob,117.38,0,deposit,117.38
22923,28-08-2021,Eve,394.48,0,withdrawal,-394.48
22922,28-08-2021,Bob,210.71,0,deposit,210.71
22920,28-08-2021,Eve,347.29,0,withdrawal,-347.29
22918,28-08-2021,Alice,70.13,0,deposit,70.13
22921,28-08-2021,Charlie,185.64,0,deposit,185.64
22919,28-08-2021,Alice,29.72,0,deposit,29.72
22928,29-08-2021,Alice,287.35,0,deposit,287.35
22927,29-08-2021,David,91.81,0,deposit,91.81
22925,29-08-2021,Alice,79.48,0,deposit,79.48
22926,29-08-2021,David,70.54,0,deposit,70.54
22933,30-08-2021,David,31.01,0,deposit,31.01
22934,30-08-2021,Alice,99.78,0,deposit,99.78
22932,30-08-2021,Alice,68.9,0,withdrawal,-68.9
22930,30-08-2021,Eve,388.09,0,withdrawal,-388.09
22929,30-08-2021,Charlie,95.96,0,withdrawal,-95.96
22931,30-08-2021,Charlie,302.02,0,withdrawal,-302.02
22939,31-08-2021,Eve,237.95,0,deposit,237.95
22935,31-08-2021,Alice,75.42,0,deposit,75.42
22937,31-08-2021,Eve,56.69,0,withdrawal,-56.69
22938,31-08-2021,Charlie,126.18,0,deposit,126.18
22940,31-08-2021,Eve,31.14,0,deposit,31.14
22936,31-08-2021,Charlie,105.29,0,withdrawal,-105.29
22942,31-08-2021,David,57.38,0,deposit,57.38
22943,31-08-2021,David,44.74,0,deposit,44.74
22944,31-08-2021,Charlie,225.55,0,withdrawal,-225.55
22945,31-08-2021,Charlie,195.93,0,deposit,195.93
22941,31-08-2021,Alice,97.25,0,deposit,97.25
22946,31-08-2021,Charlie,532.14,0,withdrawal,-532.14
,01-09-2021,job,10000,10000,deposit,10000
22950,01-09-2021,David,97.21,0,deposit,97.21
22947,01-09-2021,Eve,54.1,0,withdrawal,-54.1
22948,01-09-2021,Alice,603.21,0,deposit,603.21
22949,01-09-2021,Bob,157.8,0,deposit,157.8
22952,01-09-2021,Alice,145.96,0,withdrawal,-145.96
22951,01-09-2021,Charlie,341.1,0,deposit,341.1
22953,01-09-2021,Alice,108.42,0,withdrawal,-108.42
22955,01-09-2021,Bob,270.69,0,deposit,270.69
22954,01-09-2021,Bob,65.58,0,withdrawal,-65.58
22958,02-09-2021,Charlie,180.94,0,deposit,180.94
22960,02-09-2021,Bob,33.49,0,withdrawal,-33.49
22959,02-09-2021,Alice,158.32,0,deposit,158.32
22956,02-09-2021,Alice,48.03,0,withdrawal,-48.03
22957,02-09-2021,Bob,217.35,0,deposit,217.35
22962,02-09-2021,Bob,284.9,0,deposit,284.9
22961,02-09-2021,Alice,90.08,0,deposit,90.08
22963,02-09-2021,Bob,257.17,0,deposit,257.17
22970,03-09-2021,Alice,142.09,0,withdrawal,-142.09
22968,03-09-2021,Charlie,111.33,0,withdrawal,-111.33
22965,03-09-2021,Eve,98.68,0,deposit,98.68
22966,03-09-2021,Eve,335.48,0,deposit,335.48
22967,03-09-2021,Charlie,123.67,0,deposit,123.67
22964,03-09-2021,Alice,139.32,0,deposit,139.32
22969,03-09-2021,Alice,116.94,0,deposit,116.94
22971,03-09-2021,Alice,36.11,0,withdrawal,-36.11
22978,04-09-2021,Charlie,216.89,0,withdrawal,-216.89
22977,04-09-2021,Eve,174.67,0,withdrawal,-174.67
22975,04-09-2021,Alice,212.69,0,deposit,212.69
22974,04-09-2021,David,570.52,0,deposit,570.52
22973,04-09-2021,Bob,186.67,0,withdrawal,-186.67
22972,04-09-2021,Eve,160.6,0,deposit,160.6
22976,04-09-2021,David,28.01,0,withdrawal,-28.01
22980,05-09-2021,Alice,389.57,0,deposit,389.57
22983,05-09-2021,Charlie,633.14,0,withdrawal,-633.14
22979,05-09-2021,Bob,279.48,0,withdrawal,-279.48
22981,05-09-2021,Charlie,45.77,0,withdrawal,-45.77
22988,05-09-2021,Bob,18.79,0,withdrawal,-18.79
22984,05-09-2021,David,9.89,0,withdrawal,-9.89
22985,05-09-2021,David,3.84,0,deposit,3.84
22986,05-09-2021,Alice,15.66,0,withdrawal,-15.66
22987,05-09-2021,Eve,1.91,0,deposit,1.91
22982,05-09-2021,Eve,46.32,0,deposit,46.32
22994,06-09-2021,Charlie,131.48,0,withdrawal,-131.48
22993,06-09-2021,Eve,394.36,0,deposit,394.36
22990,06-09-2021,Alice,109.54,0,withdrawal,-109.54
22991,06-09-2021,Charlie,6.33,0,withdrawal,-6.33
22992,06-09-2021,Bob,350.36,0,withdrawal,-350.36
22989,06-09-2021,Eve,225.29,0,deposit,225.29
23003,07-09-2021,Eve,207.06,0,deposit,207.06
23004,07-09-2021,Eve,233.33,0,withdrawal,-233.33
23001,07-09-2021,Bob,70.24,0,withdrawal,-70.24
22995,07-09-2021,Alice,151.31,0,deposit,151.31
22996,07-09-2021,Charlie,34.13,0,withdrawal,-34.13
22999,07-09-2021,David,33.58,0,withdrawal,-33.58
22998,07-09-2021,Bob,299.19,0,withdrawal,-299.19
23000,07-09-2021,Charlie,155.43,0,withdrawal,-155.43
23002,07-09-2021,Bob,129.89,0,withdrawal,-129.89
22997,07-09-2021,Eve,129.1,0,withdrawal,-129.1
23005,08-09-2021,Charlie,407.62,0,deposit,407.62
23007,08-09-2021,Bob,200.22,0,deposit,200.22
23008,08-09-2021,David,210.92,0,deposit,210.92
23009,08-09-2021,Charlie,56.22,0,deposit,56.22
23006,08-09-2021,Bob,224.09,0,deposit,224.09
23014,09-09-2021,Bob,51.44,0,withdrawal,-51.44
23022,09-09-2021,Alice,132.22,0,deposit,132.22
23021,09-09-2021,Eve,135.58,0,deposit,135.58
23019,09-09-2021,David,177.72,0,deposit,177.72
23020,09-09-2021,Alice,78.9,0,withdrawal,-78.9
23017,09-09-2021,Alice,358.59,0,withdrawal,-358.59
23016,09-09-2021,Eve,326.8,0,withdrawal,-326.8
23010,09-09-2021,Eve,252.67,0,deposit,252.67
23011,09-09-2021,David,566.83,0,withdrawal,-566.83
23018,09-09-2021,Alice,215.94,0,withdrawal,-215.94
23015,09-09-2021,Eve,191.09,0,withdrawal,-191.09
23012,09-09-2021,Alice,350.86,0,withdrawal,-350.86
23013,09-09-2021,Alice,68.71,0,withdrawal,-68.71
23023,10-09-2021,Alice,93.65,0,withdrawal,-93.65
23029,10-09-2021,Bob,97.4,0,withdrawal,-97.4
23025,10-09-2021,Alice,42.88,0,withdrawal,-42.88
23026,10-09-2021,David,739.73,0,deposit,739.73
23028,10-09-2021,Alice,326.52,0,withdrawal,-326.52
23027,10-09-2021,Charlie,329.84,0,deposit,329.84
23034,10-09-2021,Bob,121.82,0,withdrawal,-121.82
23035,10-09-2021,Bob,158.82,0,withdrawal,-158.82
23031,10-09-2021,Charlie,368.65,0,deposit,368.65
23033,10-09-2021,Alice,196.17,0,withdrawal,-196.17
23032,10-09-2021,Charlie,132.14,0,withdrawal,-132.14
23024,10-09-2021,David,16.59,0,withdrawal,-16.59
23030,10-09-2021,Eve,357.95,0,deposit,357.95
23039,11-09-2021,Charlie,457.66,0,withdrawal,-457.66
23041,11-09-2021,Alice,56.54,0,deposit,56.54
23036,11-09-2021,Eve,344.68,0,deposit,344.68
23037,11-09-2021,Alice,360.31,0,withdrawal,-360.31
23038,11-09-2021,David,399.43,0,deposit,399.43
23042,11-09-2021,Charlie,85.34,0,withdrawal,-85.34
23043,11-09-2021,Bob,164.9,0,deposit,164.9
23044,11-09-2021,Bob,102.7,0,deposit,102.7
23045,11-09-2021,Alice,290.91,0,deposit,290.91
23046,11-09-2021,Alice,171.97,0,deposit,171.97
23047,11-09-2021,Eve,238.7,0,deposit,238.7
23040,11-09-2021,Bob,33.27,0,withdrawal,-33.27
23048,12-09-2021,Eve,251.76,0,deposit,251.76
23049,12-09-2021,David,53.86,0,deposit,53.86
23050,12-09-2021,Bob,499.7,0,withdrawal,-499.7
23051,12-09-2021,David,182.93,0,withdrawal,-182.93
23052,12-09-2021,Alice,47.2,0,deposit,47.2
23055,12-09-2021,Charlie,408.66,0,deposit,408.66
23053,12-09-2021,Eve,415.5,0,withdrawal,-415.5
23054,12-09-2021,Charlie,261.5,0,deposit,261.5
23056,13-09-2021,Eve,402.22,0,withdrawal,-402.22
23057,13-09-2021,Alice,172,0,withdrawal,-172
23058,13-09-2021,Alice,188.67,0,withdrawal,-188.67
23059,13-09-2021,Alice,186.57,0,deposit,186.57
23060,13-09-2021,David,403.15,0,withdrawal,-403.15
23061,13-09-2021,David,29.46,0,withdrawal,-29.46
23062,13-09-2021,Bob,12.73,0,withdrawal,-12.73
23064,14-09-2021,David,126.76,0,deposit,126.76
23065,14-09-2021,Alice,50.72,0,withdrawal,-50.72
23063,14-09-2021,David,135.36,0,deposit,135.36
23068,15-09-2021,David,314.9,0,withdrawal,-314.9
23070,15-09-2021,David,488.9,0,deposit,488.9
23069,15-09-2021,Eve,71.94,0,deposit,71.94
23066,15-09-2021,Alice,143.5,0,withdrawal,-143.5
23067,15-09-2021,Alice,24.28,0,deposit,24.28
23071,15-09-2021,Bob,366.47,0,deposit,366.47
23072,16-09-2021,Charlie,13.11,0,withdrawal,-13.11
23073,16-09-2021,Alice,11.01,0,withdrawal,-11.01
23074,16-09-2021,Bob,198.3,0,deposit,198.3
23075,16-09-2021,Eve,16.09,0,withdrawal,-16.09
23076,16-09-2021,Charlie,169.65,0,withdrawal,-169.65
23077,16-09-2021,David,16.49,0,withdrawal,-16.49
23082,17-09-2021,Bob,178.78,0,withdrawal,-178.78
23081,17-09-2021,David,108.64,0,deposit,108.64
23083,17-09-2021,Alice,130.53,0,withdrawal,-130.53
23079,17-09-2021,Alice,88.07,0,withdrawal,-88.07
23080,17-09-2021,Alice,369.18,0,withdrawal,-369.18
23078,17-09-2021,David,30.18,0,deposit,30.18
23091,18-09-2021,Alice,9.92,0,deposit,9.92
23092,18-09-2021,Bob,405.52,0,deposit,405.52
23090,18-09-2021,David,103.02,0,deposit,103.02
23089,18-09-2021,Alice,119.84,0,deposit,119.84
23088,18-09-2021,David,65.9,0,withdrawal,-65.9
23086,18-09-2021,Charlie,138.87,0,withdrawal,-138.87
23085,18-09-2021,David,13.97,0,deposit,13.97
23084,18-09-2021,Bob,71.14,0,withdrawal,-71.14
23087,18-09-2021,Eve,420.21,0,deposit,420.21
23093,19-09-2021,David,28.35,0,deposit,28.35
23096,19-09-2021,Alice,20.13,0,withdrawal,-20.13
23097,19-09-2021,Eve,284.49,0,deposit,284.49
23094,19-09-2021,David,107.63,0,deposit,107.63
23095,19-09-2021,Charlie,849.75,0,deposit,849.75
23098,19-09-2021,Bob,2.13,0,deposit,2.13
23099,20-09-2021,Eve,532.97,0,withdrawal,-532.97
23100,20-09-2021,Bob,108.99,0,deposit,108.99
23101,20-09-2021,David,21.92,0,withdrawal,-21.92
23102,20-09-2021,Alice,84.11,0,deposit,84.11
23104,21-09-2021,Alice,108.34,0,deposit,108.34
23103,21-09-2021,Alice,38.87,0,withdrawal,-38.87
23106,22-09-2021,Bob,27.91,0,withdrawal,-27.91
23107,22-09-2021,David,245.99,0,withdrawal,-245.99
23105,22-09-2021,Bob,106.71,0,withdrawal,-106.71
23110,22-09-2021,Alice,155,0,deposit,155
23113,22-09-2021,David,58.96,0,withdrawal,-58.96
23111,22-09-2021,Eve,76.11,0,withdrawal,-76.11
23112,22-09-2021,David,11,0,deposit,11
23108,22-09-2021,David,637.3,0,deposit,637.3
23109,22-09-2021,Eve,131.33,0,deposit,131.33
23116,23-09-2021,Eve,22.48,0,withdrawal,-22.48
23119,23-09-2021,Bob,92.69,0,withdrawal,-92.69
23115,23-09-2021,Charlie,80.46,0,withdrawal,-80.46
23117,23-09-2021,David,123.07,0,deposit,123.07
23118,23-09-2021,Bob,20.49,0,deposit,20.49
23114,23-09-2021,Bob,133.55,0,withdrawal,-133.55
23128,24-09-2021,Eve,24.71,0,withdrawal,-24.71
23127,24-09-2021,Alice,225.5,0,withdrawal,-225.5
23126,24-09-2021,Bob,296.21,0,withdrawal,-296.21
23123,24-09-2021,Bob,292.15,0,withdrawal,-292.15
23122,24-09-2021,David,103.13,0,withdrawal,-103.13
23121,24-09-2021,David,91.12,0,withdrawal,-91.12
23120,24-09-2021,Alice,15.53,0,withdrawal,-15.53
23125,24-09-2021,Eve,55.81,0,deposit,55.81
23124,24-09-2021,Alice,164.44,0,deposit,164.44
23129,24-09-2021,David,85.24,0,withdrawal,-85.24
23136,25-09-2021,Bob,66.2,0,deposit,66.2
23134,25-09-2021,Alice,105.53,0,withdrawal,-105.53
23133,25-09-2021,Alice,118.56,0,withdrawal,-118.56
23132,25-09-2021,David,119.45,0,withdrawal,-119.45
23135,25-09-2021,Alice,90.27,0,withdrawal,-90.27
23130,25-09-2021,Eve,260.75,0,withdrawal,-260.75
23131,25-09-2021,Alice,477.93,0,deposit,477.93
23140,26-09-2021,Bob,168.94,0,deposit,168.94
23141,26-09-2021,David,95.21,0,deposit,95.21
23142,26-09-2021,Charlie,66.34,0,withdrawal,-66.34
23139,26-09-2021,David,689.68,0,withdrawal,-689.68
23137,26-09-2021,Charlie,645.74,0,deposit,645.74
23138,26-09-2021,Alice,98.96,0,deposit,98.96
23145,27-09-2021,Charlie,80.99,0,deposit,80.99
23143,27-09-2021,Bob,213.83,0,withdrawal,-213.83
23144,27-09-2021,Charlie,317.38,0,withdrawal,-317.38
23146,27-09-2021,Charlie,50.83,0,deposit,50.83
23148,27-09-2021,Eve,936.65,0,deposit,936.65
23149,27-09-2021,Alice,247.71,0,withdrawal,-247.71
23150,27-09-2021,David,228.9,0,withdrawal,-228.9
23147,27-09-2021,Bob,171.99,0,withdrawal,-171.99
23151,28-09-2021,Bob,82.97,0,withdrawal,-82.97
23152,28-09-2021,David,148.34,0,deposit,148.34
23153,28-09-2021,Charlie,57.64,0,withdrawal,-57.64
23154,28-09-2021,Charlie,632.75,0,withdrawal,-632.75
23156,28-09-2021,Charlie,238.78,0,deposit,238.78
23157,28-09-2021,Bob,423.2,0,withdrawal,-423.2
23158,28-09-2021,Charlie,119.6,0,deposit,119.6
23159,28-09-2021,Bob,224.71,0,withdrawal,-224.71
23155,28-09-2021,Eve,69.21,0,withdrawal,-69.21
23160,29-09-2021,Bob,39.88,0,deposit,39.88
23161,29-09-2021,Eve,31.12,0,deposit,31.12
23162,29-09-2021,Charlie,69.31,0,withdrawal,-69.31
23163,29-09-2021,David,233.58,0,withdrawal,-233.58
23164,29-09-2021,Alice,736.04,0,deposit,736.04
23165,29-09-2021,David,383.83,0,withdrawal,-383.83
23166,29-09-2021,David,49.19,0,deposit,49.19
23167,29-09-2021,David,16.33,0,deposit,16.33
23170,30-09-2021,Bob,349.22,0,deposit,349.22
23168,30-09-2021,David,160.78,0,withdrawal,-160.78
23173,30-09-2021,David,391.97,0,withdrawal,-391.97
23171,30-09-2021,Charlie,6.1,0,deposit,6.1
23172,30-09-2021,David,232.11,0,deposit,232.11
23169,30-09-2021,Bob,315.69,0,withdrawal,-315.69
23174,01-10-2021,Bob,726.38,0,withdrawal,-726.38
23175,01-10-2021,Charlie,122.63,0,deposit,122.63
23176,01-10-2021,Alice,861.49,0,deposit,861.49
23177,01-10-2021,David,427.2,0,withdrawal,-427.2
,01-10-2021,job,10000,10000,deposit,10000
23183,02-10-2021,Charlie,72.73,0,withdrawal,-72.73
23186,02-10-2021,Charlie,292.42,0,deposit,292.42
23181,02-10-2021,Alice,0.04,0,withdrawal,-0.04
23178,02-10-2021,Alice,37.5,0,withdrawal,-37.5
23179,02-10-2021,Eve,717.61,0,withdrawal,-717.61
23185,02-10-2021,Bob,27.06,0,deposit,27.06
23184,02-10-2021,Bob,450.56,0,deposit,450.56
23182,02-10-2021,Eve,284.13,0,withdrawal,-284.13
23180,02-10-2021,Eve,64.55,0,withdrawal,-64.55
23195,03-10-2021,Eve,26.99,0,deposit,26.99
23194,03-10-2021,Alice,276.25,0,withdrawal,-276.25
23192,03-10-2021,David,765.06,0,withdrawal,-765.06
23193,03-10-2021,Charlie,568.2,0,deposit,568.2
23189,03-10-2021,Eve,609.67,0,withdrawal,-609.67
23188,03-10-2021,Eve,176.94,0,withdrawal,-176.94
23187,03-10-2021,David,123.02,0,deposit,123.02
23191,03-10-2021,Bob,542.22,0,withdrawal,-542.22
23190,03-10-2021,Bob,120.76,0,withdrawal,-120.76
23198,04-10-2021,Alice,154.84,0,withdrawal,-154.84
23201,04-10-2021,Alice,184.47,0,withdrawal,-184.47
23199,04-10-2021,Bob,280.1,0,withdrawal,-280.1
23200,04-10-2021,Alice,619.8,0,withdrawal,-619.8
23197,04-10-2021,Bob,300.98,0,withdrawal,-300.98
23196,04-10-2021,Bob,45.92,0,withdrawal,-45.92
23203,05-10-2021,Eve,203.39,0,withdrawal,-203.39
23204,05-10-2021,Eve,78.49,0,withdrawal,-78.49
23205,05-10-2021,David,121.93,0,deposit,121.93
23206,05-10-2021,Alice,3.5,0,withdrawal,-3.5
23207,05-10-2021,Charlie,422.43,0,withdrawal,-422.43
23208,05-10-2021,David,7.08,0,withdrawal,-7.08
23209,05-10-2021,Alice,105.29,0,withdrawal,-105.29
23210,05-10-2021,Charlie,143.07,0,deposit,143.07
23202,05-10-2021,Alice,122.15,0,withdrawal,-122.15
23213,06-10-2021,Alice,8.39,0,deposit,8.39
23211,06-10-2021,Charlie,175.44,0,deposit,175.44
23212,06-10-2021,David,62.31,0,deposit,62.31
23216,06-10-2021,Eve,718.12,0,withdrawal,-718.12
23217,06-10-2021,Eve,207.9,0,withdrawal,-207.9
23214,06-10-2021,Bob,91.32,0,withdrawal,-91.32
23215,06-10-2021,Eve,547.18,0,deposit,547.18
23223,07-10-2021,Alice,12.85,0,withdrawal,-12.85
23218,07-10-2021,David,82.24,0,deposit,82.24
23219,07-10-2021,David,376.41,0,withdrawal,-376.41
23220,07-10-2021,Eve,208.98,0,deposit,208.98
23221,07-10-2021,Bob,336.86,0,withdrawal,-336.86
23222,07-10-2021,Alice,362.77,0,deposit,362.77
23226,08-10-2021,Bob,94.25,0,deposit,94.25
23231,08-10-2021,David,225.39,0,withdrawal,-225.39
23230,08-10-2021,David,109.69,0,withdrawal,-109.69
23232,08-10-2021,Alice,537.95,0,deposit,537.95
23229,08-10-2021,David,383.58,0,withdrawal,-383.58
23225,08-10-2021,Alice,323.33,0,withdrawal,-323.33
23227,08-10-2021,Alice,51.47,0,withdrawal,-51.47
23224,08-10-2021,David,40.04,0,deposit,40.04
23228,08-10-2021,Eve,71.54,0,deposit,71.54
23237,09-10-2021,David,71.73,0,deposit,71.73
23233,09-10-2021,Charlie,137.13,0,deposit,137.13
23234,09-10-2021,Eve,27.85,0,withdrawal,-27.85
23235,09-10-2021,Alice,258.26,0,withdrawal,-258.26
23236,09-10-2021,Charlie,33.98,0,deposit,33.98
23239,09-10-2021,Bob,13.93,0,withdrawal,-13.93
23240,09-10-2021,Eve,73.22,0,withdrawal,-73.22
23241,09-10-2021,Charlie,73.78,0,deposit,73.78
23242,09-10-2021,Eve,1.75,0,withdrawal,-1.75
23243,09-10-2021,Eve,83.25,0,deposit,83.25
23238,09-10-2021,David,320.94,0,withdrawal,-320.94
23248,10-10-2021,Bob,46.23,0,deposit,46.23
23244,10-10-2021,David,351.36,0,withdrawal,-351.36
23245,10-10-2021,David,266.65,0,withdrawal,-266.65
23246,10-10-2021,Alice,186.51,0,deposit,186.51
23247,10-10-2021,Alice,207.62,0,withdrawal,-207.62
23249,10-10-2021,Alice,607.79,0,deposit,607.79
23251,11-10-2021,Eve,315.34,0,deposit,315.34
23250,11-10-2021,Bob,78.22,0,withdrawal,-78.22
23253,11-10-2021,Alice,9.27,0,deposit,9.27
23252,11-10-2021,Alice,141.34,0,withdrawal,-141.34
23257,11-10-2021,Bob,33.53,0,deposit,33.53
23254,11-10-2021,David,101.4,0,deposit,101.4
23255,11-10-2021,Bob,438.33,0,withdrawal,-438.33
23256,11-10-2021,Alice,240.02,0,deposit,240.02
23258,12-10-2021,Alice,107.51,0,deposit,107.51
23262,12-10-2021,Eve,45.64,0,deposit,45.64
23259,12-10-2021,Alice,76.3,0,withdrawal,-76.3
23260,12-10-2021,Eve,59.52,0,withdrawal,-59.52
23261,12-10-2021,Charlie,13.88,0,withdrawal,-13.88
23263,12-10-2021,David,153.81,0,deposit,153.81
23265,12-10-2021,Bob,205.14,0,withdrawal,-205.14
23266,12-10-2021,Alice,110.53,0,deposit,110.53
23267,12-10-2021,Charlie,37.3,0,deposit,37.3
23268,12-10-2021,David,568.43,0,deposit,568.43
23269,12-10-2021,Charlie,9.73,0,withdrawal,-9.73
23264,12-10-2021,Charlie,123.79,0,withdrawal,-123.79
23272,13-10-2021,David,224.06,0,withdrawal,-224.06
23275,13-10-2021,Eve,19.88,0,deposit,19.88
